timeTick,AVERAGE_WIND_SPEED_60S,GRID_UL1,GRID_UL2
2019-03-01 17:50:00,1.96,401.70,0.00
2019-03-01 18:00:00,1.07,402.00,0.00
2019-03-01 18:10:00,0.39,402.00,0.00
2019-03-01 18:20:00,0.01,401.70,0.00
2019-03-01 18:30:00,0.00,402.90,0.00
2019-03-01 18:40:00,0.23,402.00,0.00
2019-03-01 18:50:00,0.29,402.30,0.00
2019-03-01 19:00:00,0.05,402.30,0.00
2019-03-01 19:10:00,0.48,402.00,0.00
2019-03-01 19:20:00,1.93,402.00,0.00
2019-03-01 19:30:00,1.53,402.30,0.00
2019-03-01 19:40:00,1.69,402.30,0.00
2019-03-01 19:50:00,0.88,402.30,0.00
2019-03-01 20:00:00,1.01,402.00,0.00
2019-03-01 20:10:00,1.31,402.00,0.00
2019-03-01 20:20:00,3.11,401.40,0.00
2019-03-01 20:30:00,2.53,402.00,0.00
2019-03-01 20:40:00,2.75,402.00,0.00
2019-03-01 20:50:00,2.71,402.30,0.00
2019-03-01 21:00:00,2.80,401.10,0.00
2019-03-01 21:10:00,3.31,401.70,55.80
2019-03-01 21:20:00,3.57,401.40,49.80
2019-03-01 21:30:00,3.34,401.10,53.40
2019-03-01 21:40:00,3.51,401.10,53.40
2019-03-01 21:50:00,4.07,401.10,96.00
2019-03-01 22:00:00,4.27,401.10,84.60
2019-03-01 22:10:00,3.04,401.10,43.80
2019-03-01 22:20:00,4.63,401.10,108.00
2019-03-01 22:30:00,4.29,401.10,120.60
2019-03-01 22:40:00,2.90,400.80,67.20
2019-03-01 22:50:00,3.93,401.10,84.00
2019-03-01 23:00:00,3.20,401.40,86.40
2019-03-01 23:10:00,4.36,401.40,127.20
2019-03-01 23:20:00,4.65,401.40,160.80
2019-03-01 23:30:00,4.81,401.10,157.80
2019-03-01 23:40:00,4.15,400.80,97.80
2019-03-01 23:50:00,4.70,400.80,179.40
2019-03-02 00:00:03,5.72,401.40,241.20
2019-03-02 00:10:03,6.14,401.10,289.80
2019-03-02 00:20:03,5.15,400.50,242.40
2019-03-02 00:30:03,4.71,400.50,217.80
2019-03-02 00:40:03,4.69,400.50,216.60
2019-03-02 00:50:03,5.07,400.20,286.80
2019-03-02 01:00:03,5.87,400.20,355.20
2019-03-02 01:10:03,5.59,400.20,339.00
2019-03-02 01:20:03,5.53,400.80,307.20
2019-03-02 01:30:03,6.31,400.20,367.20
2019-03-02 01:40:03,7.12,399.90,367.80
2019-03-02 01:50:03,8.29,400.20,499.80
2019-03-02 02:00:03,8.77,400.50,522.00
2019-03-02 02:10:03,8.01,400.20,692.40
2019-03-02 02:20:03,7.26,400.80,565.80
2019-03-02 02:30:03,7.91,400.80,777.60
2019-03-02 02:40:03,8.94,401.40,703.20
2019-03-02 02:50:03,8.04,401.40,750.60
2019-03-02 03:00:03,6.69,400.50,581.40
2019-03-02 03:10:03,7.46,401.10,590.40
2019-03-02 03:20:03,8.02,401.10,647.40
2019-03-02 03:30:03,7.59,401.70,636.60
2019-03-02 03:40:03,7.81,401.70,572.40
2019-03-02 03:50:03,7.36,401.40,489.60
2019-03-02 04:00:03,7.01,401.40,530.40
2019-03-02 04:10:03,7.31,400.80,559.80
2019-03-02 04:20:03,7.52,400.80,606.00
2019-03-02 04:30:03,7.47,400.80,646.80
2019-03-02 04:40:03,7.03,400.20,612.60
2019-03-02 04:50:03,9.13,400.20,607.20
2019-03-02 05:00:03,8.91,400.20,648.60
2019-03-02 05:10:03,7.83,400.20,650.40
2019-03-02 05:20:03,7.24,399.90,529.20
2019-03-02 05:30:03,6.37,399.30,499.80
2019-03-02 05:40:03,7.31,399.30,611.40
2019-03-02 05:50:03,7.25,399.90,547.20
2019-03-02 06:00:03,6.89,400.20,447.00
2019-03-02 06:10:03,6.97,400.50,371.40
2019-03-02 06:20:03,8.47,400.80,411.60
2019-03-02 06:30:03,8.59,400.20,511.20
2019-03-02 06:40:03,8.79,400.80,441.00
2019-03-02 06:50:03,9.00,400.50,486.60
2019-03-02 07:00:03,8.96,401.10,490.20
2019-03-02 07:10:03,8.90,400.50,585.60
2019-03-02 07:20:03,8.24,400.50,615.60
2019-03-02 07:30:03,8.33,400.80,505.80
2019-03-02 07:40:03,8.05,400.80,545.40
2019-03-02 07:50:03,8.23,400.80,578.40
2019-03-02 08:00:03,8.32,402.00,508.20
2019-03-02 08:10:03,7.48,400.80,406.20
2019-03-02 08:20:03,7.75,400.80,480.00
2019-03-02 08:30:03,10.12,401.70,508.20
2019-03-02 08:40:03,8.48,400.50,563.40
2019-03-02 08:50:03,9.25,401.10,555.60
2019-03-02 09:00:03,8.84,401.40,575.40
2019-03-02 09:10:03,12.11,400.80,715.80
2019-03-02 09:20:03,11.74,401.70,719.40
2019-03-02 09:30:03,10.37,401.70,704.40
2019-03-02 09:40:03,10.39,401.40,621.00
2019-03-02 09:50:03,11.43,401.70,675.60
2019-03-02 10:00:03,13.03,401.40,712.80
2019-03-02 10:10:03,10.55,401.10,675.00
2019-03-02 10:20:03,12.60,400.80,614.40
2019-03-02 10:30:03,12.12,401.10,630.00
2019-03-02 10:40:03,9.46,401.10,630.60
2019-03-02 10:50:03,11.28,401.10,598.20
2019-03-02 11:00:03,9.87,401.10,542.40
2019-03-02 11:10:03,11.34,401.10,542.40
2019-03-02 11:20:03,12.36,401.10,556.80
2019-03-02 11:32:12,12.77,401.40,549.60
2019-03-02 11:42:12,11.91,401.70,576.00
2019-03-02 11:52:12,11.29,401.40,589.20
2019-03-02 12:02:12,13.56,400.80,663.00
2019-03-02 12:12:12,12.31,400.80,690.00
2019-03-02 12:22:12,9.46,400.20,980.40
2019-03-02 12:32:12,11.83,399.90,1110.00
2019-03-02 12:42:12,10.61,400.50,1528.20
2019-03-02 12:52:12,10.71,400.50,1413.60
2019-03-02 13:02:12,11.03,401.70,1560.60
2019-03-02 13:12:12,9.67,399.30,918.00
2019-03-02 13:22:12,9.97,398.70,0.00
2019-03-02 13:32:12,10.44,399.30,0.00
2019-03-02 13:42:12,10.68,398.40,0.00
2019-03-02 13:52:12,8.52,399.60,0.00
2019-03-02 14:02:12,9.96,399.90,0.00
2019-03-02 14:12:12,10.63,400.50,0.00
2019-03-02 14:22:12,7.78,400.20,0.00
2019-03-02 14:32:12,10.64,399.90,0.00
2019-03-02 14:42:12,7.43,399.90,0.00
2019-03-02 14:53:12,9.27,399.90,0.00
2019-03-02 15:43:19,9.05,399.60,0.00
2019-03-02 15:53:19,9.53,399.30,0.00
2019-03-02 16:03:19,6.32,399.60,0.00
2019-03-02 16:13:19,6.82,399.90,0.00
2019-03-02 16:23:19,7.83,401.10,0.00
2019-03-02 16:33:19,7.54,400.50,0.00
2019-03-02 16:43:19,6.06,400.80,0.00
2019-03-02 16:53:19,6.98,400.50,0.00
2019-03-02 17:03:19,2.97,400.50,-3.00
2019-03-02 17:13:19,3.33,401.10,0.00
2019-03-02 17:23:19,5.28,401.40,309.00
2019-03-02 17:33:19,5.52,401.40,364.20
2019-03-02 17:43:19,6.83,401.70,443.40
2019-03-02 17:53:19,6.58,401.70,415.20
2019-03-02 18:03:19,7.03,401.70,448.20
2019-03-02 18:13:19,5.81,401.40,298.20
2019-03-02 18:23:19,5.50,401.70,300.00
2019-03-02 18:33:19,6.39,401.70,378.60
2019-03-02 18:43:19,3.61,402.00,171.00
2019-03-02 18:53:19,6.54,402.30,460.80
2019-03-02 19:03:19,7.32,402.30,490.20
2019-03-02 19:13:19,7.21,402.60,551.40
2019-03-02 19:23:19,6.58,402.90,496.80
2019-03-02 19:33:19,5.50,402.30,235.20
2019-03-02 19:43:19,6.14,402.30,294.60
2019-03-02 19:53:19,4.11,401.70,162.00
2019-03-02 20:03:19,4.79,401.70,143.40
2019-03-02 20:13:19,5.28,401.70,207.60
2019-03-02 20:23:19,4.64,401.70,160.80
2019-03-02 20:33:19,5.49,402.00,261.60
2019-03-02 20:43:19,5.58,402.00,249.60
2019-03-02 20:53:19,5.55,402.00,241.80
2019-03-02 21:03:19,5.46,402.30,261.60
2019-03-02 21:13:19,6.37,402.30,393.60
2019-03-02 21:23:19,7.64,402.30,572.40
2019-03-02 21:33:19,7.27,402.00,601.20
2019-03-02 21:43:19,6.28,401.70,472.80
2019-03-02 21:53:19,8.56,402.00,722.40
2019-03-02 22:03:19,7.45,402.00,552.00
2019-03-02 22:13:19,7.56,402.00,560.40
2019-03-02 22:23:19,6.43,402.00,416.40
2019-03-02 22:33:19,5.71,402.00,424.20
2019-03-02 22:43:19,7.11,401.70,526.20
2019-03-02 22:53:19,7.70,402.00,553.20
2019-03-02 23:03:19,7.46,402.30,525.60
2019-03-02 23:13:19,6.50,402.30,432.60
2019-03-02 23:23:19,6.28,402.00,426.00
2019-03-02 23:33:19,5.97,402.00,313.80
2019-03-02 23:43:19,5.73,401.70,292.80
2019-03-02 23:53:19,4.77,401.70,231.00
2019-03-03 00:00:04,5.02,402.00,258.00
2019-03-03 00:10:04,5.59,401.10,209.40
2019-03-03 00:20:04,4.63,402.00,166.20
2019-03-03 00:30:04,4.49,401.70,165.00
2019-03-03 00:40:04,3.66,402.30,100.80
2019-03-03 00:50:04,2.96,401.40,74.40
2019-03-03 01:00:04,4.40,402.30,143.40
2019-03-03 01:10:04,3.36,402.30,133.80
2019-03-03 01:20:04,3.56,402.30,154.20
2019-03-03 01:30:04,3.62,402.00,100.20
2019-03-03 01:40:04,3.74,401.70,135.60
2019-03-03 01:50:04,3.44,401.70,78.00
2019-03-03 02:00:04,3.63,402.00,87.00
2019-03-03 02:10:04,3.21,402.00,57.00
2019-03-03 02:20:04,2.77,401.70,12.00
2019-03-03 02:30:04,2.51,402.00,4.20
2019-03-03 02:40:04,2.03,401.40,0.00
2019-03-03 02:50:04,2.00,402.30,0.00
2019-03-03 03:00:04,1.70,401.70,0.00
2019-03-03 03:10:04,1.23,402.30,0.00
2019-03-03 03:20:04,1.46,401.70,0.00
2019-03-03 03:30:04,1.00,401.70,0.00
2019-03-03 03:40:04,0.32,401.70,0.00
2019-03-03 03:50:04,1.39,402.00,0.00
2019-03-03 04:00:04,0.69,401.10,0.00
2019-03-03 04:10:04,0.65,401.40,0.00
2019-03-03 04:20:04,0.34,401.70,0.00
2019-03-03 04:30:04,0.21,401.10,0.00
2019-03-03 04:40:04,0.61,401.10,0.00
2019-03-03 04:50:04,0.99,401.40,0.00
2019-03-03 05:00:04,1.44,401.40,0.00
2019-03-03 05:10:04,0.18,402.00,0.00
2019-03-03 05:20:04,0.00,401.70,0.00
2019-03-03 05:30:04,0.03,401.70,0.00
